1,2,0,
1,3,5,
1,4,0,
1,5,5,
1,6,0,
1,7,7,
1,8,3,
1,8,63,
1,9,1,
1,9,6,
1,10,0,
1,10,3,
1,11,3,
1,11,10,
1,12,1,
1,12,1,
1,13,3,
1,14,1,
1,15,7,
1,16,1,
1,16,5,
1,17,0,
1,18,0,
1,18,0,
1,19,0,
1,19,1,
1,20,0,
1,21,3,
1,21,9,
1,22,6,
1,22,2,
1,23,0,
1,23,3,
1,24,0,
1,24,5,
1,25,2,
1,25,6,
1,26,2,
1,26,1,
1,27,1,
1,28,2,
1,28,24,
1,29,2,
1,29,6,
1,30,0,
1,30,0,
1,31,1,
1,32,0,
1,32,5,
1,33,2,
1,33,6,
1,35,0,
1,36,1,
1,36,9,
1,37,3,
1,37,43,
1,38,3,
1,38,24,
1,39,2,
1,39,2,
1,40,0,
1,41,2,
1,41,22,
1,42,2,
1,43,2,
1,43,3,
1,44,0,
1,45,1,
1,45,2,
1,47,1,
1,49,0,
1,49,1,
1,50,2,
1,51,0,
1,51,1,
1,55,0,
1,55,2,
1,60,2,
1,61,0,
1,61,5,
1,67,0,
1,68,0,
1,68,0,
1,69,0,
1,69,0,
1,70,1,
1,70,1,
1,72,2,
1,72,15,
1,73,0,
1,73,4,
1,75,0,
1,76,5,
1,77,0,
10,1,2,
10,1,2,
10,2,0,
10,3,19,
10,3,52,
10,4,9,
10,5,0,
10,6,0,
10,7,0,
10,8,0,
10,8,6,
10,9,2,
10,9,9,
10,11,2,
10,11,8,
10,13,2,
10,13,1,
10,15,1,
10,16,6,
10,18,6,
10,18,8,
10,19,2,
10,20,9,
10,21,0,
10,21,8,
10,22,3,
10,22,3,
10,23,3,
10,23,1,
10,24,0,
10,25,4,
10,25,10,
10,27,0,
10,27,1,
10,28,7,
10,29,0,
10,29,10,
10,30,2,
10,30,1,
10,32,0,
10,33,2,
10,33,10,
10,36,1,
10,36,2,
10,37,0,
10,38,1,
10,38,9,
10,39,4,
10,39,2,
10,40,54,
10,40,174,
10,41,6,
10,41,11,
10,42,3,
10,42,9,
10,43,0,
10,43,1,
10,44,0,
10,45,0,
10,47,4,
10,47,4,
10,51,4,
10,51,5,
10,53,2,
10,53,5,
10,55,15,
10,55,8,
10,59,20,
10,60,0,
10,60,0,
10,63,20,
10,63,48,
10,67,0,
10,67,17,
10,70,0,
10,70,4,
10,72,2,
10,72,5,
10,73,0,
10,73,0,
10,75,0,
10,77,0,
10,77,4,
11,1,1,
11,1,10,
11,2,6,
11,3,0,
11,3,8,
11,4,0,
11,4,1,
11,5,0,
11,6,8,
11,7,0,
11,8,1,
11,8,11,
11,9,3,
11,9,10,
11,10,2,
11,10,11,
11,13,2,
11,13,12,
11,14,0,
11,15,0,
11,16,17,
11,16,51,
11,18,0,
11,19,0,
11,19,0,
11,20,0,
11,21,20,
11,21,61,
11,22,4,
11,22,8,
11,23,2,
11,23,16,
11,24,0,
11,25,6,
11,25,11,
11,27,4,
11,28,5,
11,28,17,
11,29,20,
11,29,61,
11,30,0,
11,30,13,
11,31,0,
11,32,0,
11,33,3,
11,33,11,
11,34,0,
11,35,0,
11,36,6,
11,37,0,
11,37,0,
11,38,8,
11,38,27,
11,39,3,
11,39,11,
11,40,1,
11,40,6,
11,41,2,
11,41,4,
11,42,0,
11,43,2,
11,43,5,
11,44,0,
11,45,3,
11,45,3,
11,47,1,
11,47,1,
11,49,0,
11,49,1,
11,51,0,
11,51,0,
11,53,0,
11,55,14,
11,55,11,
11,59,0,
11,59,3,
11,60,0,
11,60,6,
11,61,7,
11,61,3,
11,63,8,
11,63,4,
11,67,18,
11,67,18,
11,68,0,
11,68,0,
11,72,8,
11,72,9,
11,73,0,
11,73,9,
11,75,8,
11,75,0,
11,77,2,
11,77,6,
12,1,1,
12,1,1,
12,2,4,
12,4,5,
12,5,0,
12,5,2,
12,6,1,
12,7,0,
12,8,1,
12,9,0,
12,11,1,
12,11,1,
12,14,11,
12,14,49,
12,15,0,
12,16,0,
12,18,30,
12,19,1,
12,19,4,
12,20,1,
12,20,4,
12,21,0,
12,22,1,
12,23,0,
12,24,0,
12,24,2,
12,25,1,
12,25,0,
12,26,2,
12,26,14,
12,27,0,
12,28,1,
12,29,0,
12,30,1,
12,30,1,
12,31,13,
12,31,55,
12,32,0,
12,32,2,
12,33,0,
12,35,1,
12,35,2,
12,36,1,
12,36,5,
12,37,1,
12,38,0,
12,38,0,
12,39,0,
12,39,0,
12,41,1,
12,41,3,
12,42,2,
12,42,12,
12,43,0,
12,43,1,
12,44,1,
12,45,0,
12,49,0,
12,49,0,
12,52,0,
12,56,2,
12,58,1,
12,58,4,
12,60,1,
12,61,0,
12,61,1,
